Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
1976,Robert Sanders,ASU,35,17.1,3.3,0.6,0.4,0.1,0.1,2011
1977,Zack Leahy,U of T,30,18.2,1.4,1.1,0.8,0.0,0.0,2011
1978,Steve Tchiengang,VU,34,16.4,3.0,0.4,0.3,0.4,0.4,2011
1979,Johnathan Loyd,UO,39,19.1,1.9,2.3,0.9,0.0,0.0,2011
1980,Terron Stowe,DESU,27,16.7,3.2,0.2,0.3,0.1,0.1,2011
1981,Corey Maynard,BU,30,22.4,2.5,2.5,0.7,0.0,0.0,2011
1982,Alex Savannah,ASU,26,16.0,1.6,1.4,0.9,0.1,0.1,2011
1983,Bandja Sy,NMSU,33,17.7,2.7,0.9,0.5,0.3,0.3,2011
1984,Justin Haynes,SMU,35,18.9,2.1,1.4,0.7,0.2,0.2,2011
1985,Matthew Wright,STBN,31,16.2,1.9,1.6,0.8,0.1,0.1,2011
1986,Terrance Birdette,ELON,31,18.3,2.3,1.6,0.4,0.0,0.0,2011
1987,Madut Bol,SUBR,30,16.0,2.2,0.2,0.2,0.4,0.4,2011
1988,Menelik Watson,MAR,29,16.1,3.3,0.4,0.2,0.0,0.0,2011
1989,Bryce Kemp,UNO,22,22.7,2.8,2.3,1.6,0.3,0.3,2011
1990,Eric Obeysekere,HC,28,20.4,5.9,0.8,0.4,1.6,1.6,2011
1991,C.J. Williams,NCST,31,17.6,2.4,1.1,0.5,0.2,0.2,2011
1992,Jamel Fields,FU,31,15.4,1.3,1.6,0.8,0.0,0.0,2011
1993,Yann Charles,RMU,32,20.5,2.7,0.4,0.4,0.3,0.3,2011
1994,Carter Cook,USCU,29,15.0,2.6,1.3,0.6,0.2,0.2,2011
1995,Max Rockmann,UMKC,29,21.0,2.1,0.9,0.4,0.0,0.0,2011
1996,Rod Melvin,JSU,31,23.7,2.5,3.3,0.9,0.0,0.0,2011
1997,Tom Droney,DAV,33,23.9,3.4,2.1,0.5,0.1,0.1,2011
1998,Brian Williams,JSU,30,17.5,1.2,1.5,0.7,0.1,0.1,2011
1999,Aziz NDiaye,UW,35,17.4,5.7,0.2,0.3,1.1,1.1,2011
2000,DeShawn Painter,NCST,26,15.1,3.5,0.2,0.1,0.7,0.7,2011
2001,Mathias Seilund,FDU,26,16.5,2.2,0.6,0.2,0.2,0.2,2011
2002,Jamell Harris,EMU,31,24.3,4.3,0.6,0.6,2.3,2.3,2011
2003,Beloved Rogers,PVAMU,31,17.3,1.7,0.8,0.3,0.1,0.1,2011
2004,Francis-Cedric Martel,RICH,36,18.0,3.6,0.9,0.7,0.2,0.2,2011
2005,Marcus James,SHSU,28,16.9,4.2,0.5,0.6,0.6,0.6,2011
2006,Naofall Folahan,WC,30,16.6,2.9,0.3,0.2,1.5,1.5,2011
2007,Jamar Wertz,UMBC,30,17.9,2.4,0.6,0.2,0.1,0.1,2011
2008,Marcos Tamares,NSU,30,15.2,2.1,0.4,0.4,0.1,0.1,2011
2009,Mike Bruesewitz,UW,34,19.9,3.1,1.0,0.3,0.1,0.1,2011
2010,Jon Ekey,ISU,31,21.5,4.0,1.3,0.7,1.7,1.7,2011
2011,David Williams,UNCG,31,18.5,3.1,1.0,1.2,0.4,0.4,2011
2012,Josh Langford,AU,31,15.0,2.6,0.4,0.3,0.4,0.4,2011
2013,Patrick Hazel,BU,35,23.7,5.8,0.5,0.3,1.8,1.8,2011
2014,Mangisto Arop,GU,28,15.8,2.9,0.5,0.4,0.1,0.1,2011
2015,Cody Rincker,SIUE,28,15.7,1.1,1.2,0.9,0.0,0.0,2011
2016,Heath Hoffman,CSUS,27,20.4,2.4,1.0,0.6,0.1,0.1,2011
2017,Cody Anderson,MSU,31,17.4,3.3,0.4,0.3,0.2,0.2,2011
2018,Brian McNair,GWU,24,16.9,1.4,0.8,1.0,0.3,0.3,2011
2019,Teondre Williams,UO,37,15.4,1.7,0.6,0.7,0.4,0.4,2011
2020,Jyles Smith,SST,30,25.7,7.2,0.6,0.7,2.4,2.4,2011
2021,Austin Johnson,RU,32,16.3,2.4,0.4,0.4,0.3,0.3,2011
2022,Pee Wee Gardner,SFA,29,21.4,1.4,2.7,0.7,0.1,0.1,2011
2023,Corbin Moore,PU,33,19.1,3.7,0.5,0.3,0.5,0.5,2011
2024,Larry Davis,UC,35,16.1,1.0,0.9,0.5,0.0,0.0,2011
2025,Rio Pitt,SCSU,30,19.2,5.0,0.6,0.6,0.5,0.5,2011
2026,Keon Lawrence,SHU,24,24.0,3.1,2.9,0.6,0.2,0.2,2011
2027,Ian Francis,ASU,28,17.8,3.5,0.4,0.7,0.7,0.7,2011
2028,Jordan Mackie,USD,26,16.9,1.8,0.8,0.4,0.1,0.1,2011
2029,Aaron Ellis,WSU,37,18.0,3.6,0.4,0.3,0.4,0.4,2011
2030,T.J. Hall,OU,35,16.7,2.3,1.0,0.5,0.2,0.2,2011
2031,Shareif Adamu,ASU,31,16.6,2.5,0.5,0.3,0.9,0.9,2011
2032,Matt Wilson,UNCW,31,19.9,2.8,0.7,0.2,0.6,0.6,2011
2033,Sandro Carissimo,UVM,32,16.4,1.9,1.4,0.8,0.1,0.1,2011
2034,Ben Martin,NSU,28,29.7,2.3,1.7,1.2,0.1,0.1,2011
2035,Sheldon Cooley,ETSU,35,18.1,2.6,1.6,0.9,0.1,0.1,2011
2036,Austin Hollins,U of M,31,17.0,1.5,1.2,1.2,0.3,0.3,2011
2037,Eric Kibi,UALR,29,16.7,4.2,0.7,0.6,0.1,0.1,2011
2038,Jeff Robinson,XAV,32,16.8,3.1,0.2,0.4,0.6,0.6,2011
2039,Steven Cunningham,TU,23,20.2,3.7,1.3,0.8,0.7,0.7,2011
2040,Luke Engelken,GWU,30,16.0,2.1,1.0,0.6,0.2,0.2,2011
2041,Marcus Wright,ASU,26,19.2,1.8,1.2,0.7,0.1,0.1,2011
2042,Daniel Miller,GT,31,25.7,5.0,0.6,1.0,2.2,2.2,2011
2043,Jon Pastorek,UCSB,32,21.0,4.1,1.3,0.7,0.4,0.4,2011
2044,John Ashworth,IUPUI,33,30.8,3.0,2.9,1.2,0.0,0.0,2011
2045,Derron Hobbs,GSU,29,15.7,2.0,1.4,0.4,0.0,0.0,2011
2046,Michael Green,TSU,30,23.3,4.1,0.5,0.4,1.7,1.7,2011
2047,Rion Brown,UM,36,16.9,2.0,0.6,0.3,0.1,0.1,2011
2048,Korey Sanders,ASU,28,18.2,5.1,0.4,0.4,0.8,0.8,2011
2049,Tyler Johnson,CSUF,31,16.9,2.9,2.0,1.1,0.3,0.3,2011
2050,Tony Snell,UNM,34,17.5,1.9,0.9,0.2,0.2,0.2,2011
2051,Cedrick Lindsay,RICH,37,16.5,1.4,1.6,0.5,0.1,0.1,2011
2052,Antwaun Boyd,IPFW,29,15.3,2.0,1.6,0.6,0.1,0.1,2011
2053,Al Rapier,SB,32,17.7,4.2,1.2,0.5,0.1,0.1,2011
2054,Cory Pfleiger,RU,32,21.3,2.0,1.4,0.4,0.1,0.1,2011
2055,Mack Darrow,PRIN,31,18.4,2.5,1.6,0.4,0.3,0.3,2011
2056,Darryl Ashford,CU,38,19.2,3.1,1.4,0.4,0.6,0.6,2011
2057,Kaleb Korver,CU,39,27.9,3.1,2.3,0.5,0.0,0.0,2011
2058,P.J. Roberson,GSU,33,20.7,5.0,0.3,0.3,1.8,1.8,2011
2059,Cole Darling,WRST,30,17.1,2.8,0.9,0.6,0.1,0.1,2011
2060,Shawn Deadwiler,UVU,30,19.2,2.3,1.4,0.5,0.0,0.0,2011
2061,Tyrae Robinson,BSU,30,18.0,1.5,2.4,0.5,0.0,0.0,2011
2062,Gary Correia,UMass,27,27.3,1.9,3.3,0.8,0.1,0.1,2011
2063,Donald Johnson,CSUB,27,16.3,3.4,0.5,0.5,0.6,0.6,2011
2064,Orlando Brown,CSUF,31,17.5,2.9,0.6,0.4,0.2,0.2,2011
2065,Pierce Hornung,CSU,32,20.5,4.6,0.8,1.1,0.5,0.5,2011
2066,Trevor Noonan,UD,25,16.7,2.4,1.7,0.3,0.7,0.7,2011
2067,Tyler Thalken,UD,29,20.4,1.2,0.8,0.2,0.1,0.1,2011
2068,Cordarius Johnson,LTU,31,16.3,1.5,0.7,0.4,0.1,0.1,2011
2069,Reynaul Baker,CSUB,24,20.0,1.5,1.7,0.9,0.2,0.2,2011
2070,Josh Castellanos,MSMU,32,25.4,1.7,2.5,0.8,0.0,0.0,2011
2071,Shaquille White-Miller,UTA,27,19.6,1.4,3.1,0.8,0.0,0.0,2011
2072,Bud Thomas,MER,33,18.6,2.6,0.9,0.8,0.3,0.3,2011
2073,Nikola Gacesa,TCU,29,19.8,2.9,0.4,0.3,0.2,0.2,2011
2074,Mark Gomillia,SFA,29,15.6,2.1,0.5,0.2,0.0,0.0,2011
2075,Danny Mundweiler,WC,30,20.7,1.1,0.7,0.4,0.1,0.1,2011
2076,Kaylin Johnson,SU,31,17.9,1.9,0.9,0.4,0.1,0.1,2011
2077,Anthony Myers-Pate,RMU,32,23.8,3.4,3.6,1.1,0.0,0.0,2011
2078,Jake Gollon,MER,33,16.1,3.0,0.5,0.8,0.3,0.3,2011
2079,Rico Ferguson,CAM,28,16.5,1.3,1.0,0.6,0.0,0.0,2011
2080,David Stockton,GU,34,15.6,1.3,2.1,0.9,0.1,0.1,2011
2081,Tre Brewer,YSU,29,17.9,3.2,1.6,0.4,0.1,0.1,2011
2082,Trevor Wiseman,UH,30,19.8,4.0,0.9,0.7,0.1,0.1,2011
2083,Dallas Lauderdale,OSU,37,16.1,3.3,0.2,0.1,1.5,1.5,2011
2084,Jesse Carr,CSU,32,15.2,1.8,1.6,0.6,0.1,0.1,2011
2085,Drake Beranek,UNL,32,17.6,2.4,0.9,0.6,0.1,0.1,2011
2086,Dash Harris,TAMU,33,27.5,2.6,3.1,1.2,0.0,0.0,2011
2087,Nathan Scheer,MSU,35,20.5,1.8,1.1,0.3,0.1,0.1,2011
2088,Trevor Welcher,DESU,29,16.1,1.1,1.0,1.1,0.0,0.0,2011
2089,Justin Leemow,NCCU,30,23.9,1.9,3.9,1.9,0.1,0.1,2011
2090,Terrell Barnes,TTU,32,21.8,4.9,0.8,0.5,0.3,0.3,2011
2091,LaMarcus Lowe,UDM,33,16.4,3.6,0.2,0.2,2.4,2.4,2011
2092,Lawrence Bridges,RMU,28,15.5,3.2,0.3,0.4,0.0,0.0,2011
2093,Danny Rubin,BC,29,16.8,1.6,0.6,0.3,0.2,0.2,2011
2094,Mark Robertson,UMES,30,16.5,2.5,0.2,0.7,0.2,0.2,2011
2095,Cameron Black,BGSU,31,15.1,3.7,0.2,0.3,0.5,0.5,2011
2096,Malik Boothe,STJ,32,18.6,1.5,2.9,0.8,0.0,0.0,2011
2097,Mikel Trapp,BCU,33,16.9,1.4,0.6,0.7,0.0,0.0,2011
2098,Dogus Balbay,UT,36,19.1,2.7,2.2,0.8,0.3,0.3,2011
2099,Eric Williams,NU,29,17.1,3.2,0.2,0.4,0.4,0.4,2011
2100,Romeo Garcia,USNA,29,23.6,2.7,1.0,0.8,0.2,0.2,2011
2101,Paul Guede,PSU,30,16.9,3.2,0.7,0.9,0.2,0.2,2011
2102,Jordon Bronner,UNH,30,22.7,1.4,2.2,0.5,0.0,0.0,2011
2103,Carson Desrosiers,WF,31,19.1,3.2,0.7,0.3,1.7,1.7,2011
2104,Sai'Quon Stone,USM,31,16.0,2.2,1.0,0.7,0.1,0.1,2011
2105,Bryce Cotton,PROV,31,15.3,1.5,0.5,0.7,0.0,0.0,2011
2106,Nate Lubick,GU,32,19.6,3.5,1.3,0.2,0.3,0.3,2011
2107,Danny Agbelese,HU,33,23.3,6.0,0.3,0.4,3.1,3.1,2011
2108,Dane Smith,UTM,33,18.1,3.9,0.9,0.7,0.4,0.4,2011
2109,Martavious Irving,KSU,33,15.2,1.3,0.9,0.3,0.1,0.1,2011
2110,Junior Cadougan,MU,36,19.8,1.8,3.2,0.6,0.1,0.1,2011
2111,Tomas Vazquez-Simmons,CAN,30,21.0,5.1,1.1,0.5,2.1,2.1,2011
2112,Darin Mahoney,WSU,31,25.0,5.2,0.8,1.1,1.1,1.1,2011
2113,Mitch McDonald,USMA,29,18.2,2.0,3.4,1.1,0.0,0.0,2011
2114,Mardracus Wade,U of A,31,17.1,1.2,0.7,0.8,0.0,0.0,2011
2115,Julian Gamble,UM,36,15.2,3.5,0.5,0.4,0.8,0.8,2011
2116,Preston Ross,WCU,33,15.0,3.0,0.3,0.6,0.3,0.3,2011
2117,Blake Metcalf,ALB,32,19.8,4.8,0.7,0.5,0.4,0.4,2011
2118,Isaiah Sykes,UCF,32,16.4,3.3,0.8,0.8,0.0,0.0,2011
2119,Yvon Raymond,SPC,29,16.9,2.9,1.1,0.8,0.1,0.1,2011
2120,Torian Oglesby,BGSU,27,15.9,3.5,0.1,0.6,0.8,0.8,2011
2121,Scooter Gillette,NU,32,19.2,3.5,0.2,0.3,1.2,1.2,2011
2122,Anthony Crater,USF,30,33.6,2.3,4.6,0.8,0.0,0.0,2011
2123,Tim Jarmusz,UW,34,23.7,2.2,1.3,0.7,0.0,0.0,2011
2124,Derek Benter,UND,34,16.1,2.9,0.4,0.3,0.3,0.3,2011
2125,D.J. Magley,TU,31,16.4,3.9,0.4,0.5,0.3,0.3,2011
2126,Cory Remekun,SLU,31,16.1,2.5,0.7,0.4,0.8,0.8,2011
2127,Kraidon Woods,DU,30,16.3,4.1,0.4,0.2,0.8,0.8,2011
2128,Michael Patton,NIU,29,16.5,1.0,1.4,0.3,0.0,0.0,2011
2129,Chase Stigall,BU,38,16.2,1.7,0.7,0.4,0.1,0.1,2011
2130,Lee Fisher,NIU,26,18.2,4.7,0.7,0.3,0.2,0.2,2011
2131,Marcelis Hansberry,ULM,26,17.3,1.3,1.7,0.4,0.0,0.0,2011
2132,Kevin Smith,RICH,34,27.8,4.2,3.4,1.2,0.6,0.6,2011
2133,Rod Odom,VU,34,15.6,2.6,0.4,0.4,0.1,0.1,2011
2134,Michael Starks,ASU,22,17.9,3.6,0.3,0.4,1.2,1.2,2011
2135,Robert Mansell,BU,29,15.1,1.7,0.6,0.2,0.1,0.1,2011
2136,Chad Rasmussen,SEA,28,17.4,1.6,1.0,0.5,0.1,0.1,2011
2137,Luke Kraus,BGSU,33,16.6,1.3,1.2,0.7,0.1,0.1,2011
2138,Jonathan Wills,CSUF,30,19.0,2.8,1.7,0.6,0.1,0.1,2011
2139,Adam Wire,COR,28,19.7,5.1,1.8,1.2,0.2,0.2,2011
2140,Jeremiah Rivers,IU,32,22.4,3.0,1.7,1.1,0.3,0.3,2011
2141,Eniel Polynice,SHU,31,17.6,2.8,2.0,0.7,0.5,0.5,2011
2142,Nathan Healy,ASU,30,16.1,3.3,1.0,0.6,0.1,0.1,2011
2143,Brian Johnson,UD,28,18.7,1.1,2.1,0.4,0.0,0.0,2011
2144,Nick Greenbacker,SHU,27,17.1,2.4,0.7,0.4,0.4,0.4,2011
2145,Garrett Lever,SEA,31,29.2,5.6,1.8,2.4,0.1,0.1,2011
2146,Matt Vest,WRST,33,19.2,2.3,1.1,0.6,0.0,0.0,2011
2147,Kervin Bristol,FORD,28,23.1,6.8,0.4,0.1,1.9,1.9,2011
2148,Eddie Ludwig,LSU,32,15.5,3.1,0.7,0.7,0.1,0.1,2011
2149,Keithtrick Denson,TSU,32,16.9,3.0,0.6,0.6,0.5,0.5,2011
2150,David Jeune,UNF,34,21.2,4.3,0.3,0.5,0.4,0.4,2011
2151,Rod Emanuel,MTSU,30,18.2,2.6,1.6,0.9,0.1,0.1,2011
2152,Jeremy Dean,FAMU,30,19.1,3.5,0.7,0.6,0.5,0.5,2011
2153,Bryan Hammond,NSU,28,15.5,1.5,1.1,0.4,0.0,0.0,2011
2154,Wendell Lewis,MSU,31,15.1,3.8,0.3,0.3,1.0,1.0,2011
2155,Keith Searcy,ASU,24,15.3,1.8,1.2,1.0,0.0,0.0,2011
2156,Justin Joyner,UCSB,30,27.4,1.9,3.8,1.7,0.1,0.1,2011
2157,Devin Searcy,DAY,36,15.0,3.9,0.4,0.2,0.1,0.1,2011
2158,Damontre Harris,USC,29,16.9,3.6,0.4,0.5,0.9,0.9,2011
2159,Stallon Saldivar,NAU,32,26.0,3.1,5.4,0.7,0.1,0.1,2011
2160,Romario Souza,LTU,28,15.4,2.7,0.3,0.4,0.1,0.1,2011
2161,Daniel Richard,MSU,33,16.7,2.5,0.3,0.3,0.3,0.3,2011
2162,Joe Richard,TU,32,24.5,6.1,0.5,0.4,0.6,0.6,2011
2163,Seth Evans,UWGB,31,17.9,1.5,1.2,0.5,0.0,0.0,2011
2164,Adrian Forbes,AU,28,15.8,2.7,0.2,0.2,0.7,0.7,2011
2165,Ryan Howley,UCD,27,15.2,2.2,0.9,0.3,0.2,0.2,2011
2166,Rodney McCauley,NSU,31,17.4,2.2,0.8,0.6,0.1,0.1,2011
2167,Darnell Wilks,UC,35,15.0,2.6,1.1,0.6,0.5,0.5,2011
2168,Ty Walker,WF,32,18.1,3.5,0.4,0.6,2.5,2.5,2011
2169,Durrell Norman,NAU,32,17.9,3.8,0.7,0.4,0.2,0.2,2011
2170,Larry Wilkins,UTSA,34,19.5,3.6,0.7,0.6,0.1,0.1,2011
2171,Tim Burns,UMES,24,15.2,0.9,1.0,0.5,0.0,0.0,2011
2172,Jamal Crook,WKU,31,20.3,2.2,3.6,0.9,0.2,0.2,2011
2173,Fred Ellis,BU,31,16.0,2.3,0.9,0.4,0.2,0.2,2011
2174,Branden Doughty,CSU,28,16.9,3.3,0.6,0.4,0.6,0.6,2011
2175,Cameron Baskerville,GSU,28,17.5,2.8,0.4,0.9,0.3,0.3,2011
2176,Preston David,MSU,32,16.9,3.3,0.2,0.5,1.3,1.3,2011
2177,Brandon Canady,UNO,17,16.2,1.8,0.7,0.5,0.2,0.2,2011
2178,Alex Rubin,ISU,31,22.3,1.8,1.4,0.8,0.1,0.1,2011
2179,Abe Lodwick,WSU,35,23.3,4.1,1.3,0.6,0.3,0.3,2011
2180,Scott Grable,ELON,31,16.0,3.6,0.6,0.5,0.2,0.2,2011
2181,Jeff Elorriaga,BSU,29,18.3,1.5,1.1,0.7,0.0,0.0,2011
2182,Bryant Smith,UTA,29,15.5,1.4,1.7,0.8,0.1,0.1,2011
2183,Jeff Wherry,PVAMU,29,15.1,2.0,1.4,0.6,0.0,0.0,2011
2184,Gary Lawrence,HU,27,17.1,4.3,0.4,0.5,0.2,0.2,2011
2185,Justin Clark,ISU,28,19.5,1.8,1.1,0.7,0.1,0.1,2011
2186,Taylor Johnston,BU,26,16.0,1.8,0.5,0.3,0.0,0.0,2011
2187,William McClure,CMU,31,21.7,6.0,0.3,0.8,1.2,1.2,2011
2188,Kyle Lewis,UD,29,18.6,1.0,1.2,0.2,0.1,0.1,2011
2189,David Boarden,SIUE,29,17.1,1.3,0.8,0.3,0.3,0.3,2011
2190,Travis Sims,CCL,30,16.1,2.4,0.9,0.7,0.1,0.1,2011
2191,Jerome Hunter,AAMU,28,17.3,3.7,0.5,0.4,0.6,0.6,2011
2192,Clayton Brothers,UHA,31,24.7,2.7,2.0,0.9,0.0,0.0,2011
2193,Jeremy Saffore,UTC,32,16.1,3.4,0.2,0.3,0.4,0.4,2011
2194,Patric Young,UF,37,17.8,3.8,0.3,0.6,0.8,0.8,2011
2195,Joe Jakubowski,BGSU,33,16.5,1.1,2.0,0.7,0.0,0.0,2011
2196,Hunter McClintock,ORU,29,17.4,0.8,1.3,0.2,0.0,0.0,2011
2197,De'Angelo Speech,CCSU,27,22.1,3.2,1.9,1.1,0.0,0.0,2011
2198,Jacob Arnett,LIP,30,17.1,1.9,2.3,0.6,0.0,0.0,2011
2199,Andrew Gabriel,MAN,30,17.7,2.7,0.8,0.4,0.3,0.3,2011
2200,Jordan Wood,UM,32,16.9,2.1,1.1,0.5,0.0,0.0,2011
2201,Kendrix Brown,W&M,30,21.8,3.1,2.4,1.1,0.1,0.1,2011
2202,Julius Hearn,UTRGV,28,20.0,2.8,1.9,0.9,0.1,0.1,2011
2203,Chris Barnes,UGA,32,17.9,3.7,0.4,0.3,0.8,0.8,2011
2204,Fabio Ribeiro,ULM,29,17.8,2.5,0.2,0.2,0.2,0.2,2011
2205,D.J. Boney,UD,31,20.4,1.6,0.9,0.2,0.2,0.2,2011
2206,Jake Eastman,BU,29,21.6,3.3,1.6,0.3,0.1,0.1,2011
2207,Keierre Richards,SST,27,20.6,1.8,0.8,0.5,0.0,0.0,2011
2208,Tim Zephyr,NSU,31,16.6,2.5,0.9,0.3,0.6,0.6,2011
2209,Kameron Ritter,SFU,28,19.0,1.7,0.9,0.8,0.2,0.2,2011
2210,Steadman Short,UM,33,17.5,3.8,0.3,0.3,0.4,0.4,2011
2211,Johann Mpondo,WRST,33,17.6,3.4,0.3,0.1,0.2,0.2,2011
2212,Taylor Stewart,AF,28,15.2,1.6,1.3,0.4,0.2,0.2,2011
2213,Patrik Auda,SHU,24,15.3,2.5,0.5,0.4,0.4,0.4,2011
2214,Mykel Cleveland,SIU,29,18.8,1.7,2.2,0.7,0.3,0.3,2011
2215,Shawn Stockton,UM,30,21.0,1.7,1.4,0.5,0.0,0.0,2011
2216,Jordan Richardson,WSU,32,16.7,1.3,1.5,0.5,0.0,0.0,2011
2217,Barry Latham,BU,30,24.1,3.3,1.7,0.5,0.5,0.5,2011
2218,Eric Gaines,KSU,37,16.9,2.5,0.5,0.8,0.2,0.2,2011
2219,Nate Tomlinson,CU,34,20.2,1.7,2.5,0.9,0.1,0.1,2011
2220,Steve McWhorter,ISU,34,15.2,1.4,1.3,0.7,0.1,0.1,2011
2221,Ralph Watts,ALB,31,15.3,1.8,1.1,0.3,0.0,0.0,2011
2222,Jonathan Evans,HBU,29,18.5,1.4,1.4,0.6,0.1,0.1,2011
2223,Darius Theus,VCU,40,15.3,1.6,2.1,1.0,0.2,0.2,2011
2224,Prentice Small,LU,31,15.8,1.3,2.9,0.7,0.0,0.0,2011
2225,Daniel Munoz,AU,31,16.0,1.3,1.9,0.2,0.0,0.0,2011
2226,Brendan Lane,UCLA,33,15.3,3.1,0.4,0.4,0.7,0.7,2011
2227,DeShawn Dockery,FDU,27,18.9,1.9,2.1,0.7,0.0,0.0,2011
2228,Rob Belcore,PENN,21,22.9,2.5,0.9,0.9,0.2,0.2,2011
2229,Lamont Austin,MSU,33,19.9,0.9,1.9,1.0,0.0,0.0,2011
2230,Cason Burk,JSU,32,24.8,4.1,1.8,1.2,0.1,0.1,2011
2231,Nick DelTufo,MU,30,16.0,1.8,0.6,0.4,0.1,0.1,2011
2232,John Peckinpaugh,IPFW,29,21.0,3.9,1.7,0.5,0.1,0.1,2011
2233,Antonio Weary,CMU,31,18.8,2.9,0.9,0.5,0.1,0.1,2011
2234,Charles Okwandu,UConn,41,15.4,2.8,0.5,0.3,1.2,1.2,2011
2235,David Foster,U of U,31,20.2,5.2,0.5,0.3,3.2,3.2,2011
2236,Andrew Rogers,UM,30,17.1,1.6,2.3,0.5,0.0,0.0,2011
2237,Chad Jackson,JMU,33,17.4,2.6,0.9,0.5,0.1,0.1,2011
2238,Erik Buggs,VAL,35,23.3,2.4,3.1,0.9,0.1,0.1,2011
2239,Steve Luptak,AU,31,22.6,1.5,2.2,0.3,0.1,0.1,2011
2240,Jordan Lewis,POLY,30,18.4,2.1,0.7,0.5,0.3,0.3,2011
2241,Dane Johnson,PSU,29,17.6,1.2,2.9,0.7,0.0,0.0,2011
2242,Chris Britt-Black,GSU,32,15.2,3.5,0.2,0.4,0.3,0.3,2011
2243,Rhett Anderson,YALE,28,15.4,2.6,0.8,0.1,0.2,0.2,2011
2244,Gaby Bermudez,SU,30,19.8,1.1,1.9,0.6,0.0,0.0,2011
2245,Devan Bailey,CCSU,31,26.0,1.9,2.5,0.8,0.3,0.3,2011
2246,Pierre Sneed,BSU,31,15.1,1.5,0.6,0.3,0.0,0.0,2011
2247,Frederick Coleman,SUBR,30,17.8,3.1,0.7,0.6,0.7,0.7,2011
2248,Cam Thoroughman,WVU,33,19.9,3.9,2.2,0.5,0.2,0.2,2011
2249,Ryan Regis,NJIT,29,17.3,3.1,0.1,0.3,1.0,1.0,2011
2250,Gavin Gilmore,SEA,30,17.6,2.6,0.5,0.3,0.3,0.3,2011
2251,Justin Burton,WIN,30,16.7,1.0,1.6,0.7,0.1,0.1,2011
2252,Matt Ballard,SJSU,33,26.2,5.3,0.6,0.4,0.5,0.5,2011
2253,Tom Pritchard,IU,32,18.2,3.8,0.7,0.2,0.7,0.7,2011
2254,Isaiah Armwood,VILL,32,17.0,3.6,0.3,0.3,0.8,0.8,2011
2255,John Puk,ALB,32,20.3,3.4,0.5,0.2,1.2,1.2,2011
2256,Ben Wheeler,LC,32,15.7,1.6,2.2,0.8,0.1,0.1,2011
2257,Christopher Spears,SST,30,15.8,2.6,0.1,0.2,0.3,0.3,2011
2258,Scottie Wilbekin,UF,37,17.1,1.5,1.6,1.0,0.0,0.0,2011
2259,Akil Mitchell,UVA,29,15.0,3.0,0.8,0.6,0.2,0.2,2011
2260,Quincy Taylor,UAB,31,18.1,1.8,0.8,0.7,0.0,0.0,2011
2261,Tony Neysmith,AU,29,15.9,1.3,1.3,0.6,0.2,0.2,2011
2262,Ryan Harp,SMU,34,17.6,2.1,1.1,0.4,0.2,0.2,2011
2263,Gus Clardy,PU,32,15.8,3.3,0.5,0.4,0.2,0.2,2011
2264,Bobby Miles,UH,29,15.6,1.3,1.9,0.5,0.1,0.1,2011
2265,James Valladares,UNH,29,15.6,1.5,0.2,0.1,0.4,0.4,2011
2266,Edis Dervisevic,LBSU,29,15.0,2.2,0.9,0.2,0.3,0.3,2011
2267,Sean Thurston,JSU,26,21.3,3.6,0.3,0.7,1.3,1.3,2011
2268,Marcel Mosley,UAPB,31,15.0,2.4,1.5,0.8,0.1,0.1,2011
2269,Jimmy Oden,MTSU,31,15.6,2.5,1.4,1.4,0.1,0.1,2011
2270,J.C. Ward,ETSU,36,15.4,2.4,0.4,0.3,0.1,0.1,2011
2271,Mitch Woods,ASU,26,20.8,3.0,2.4,0.5,0.1,0.1,2011
2272,Jordan Springer,USMA,30,15.1,3.2,0.5,0.5,0.3,0.3,2011
2273,Chris Bass,LSU,32,16.4,2.1,2.4,0.6,0.1,0.1,2011
2274,Bryan Beasley,RU,28,16.4,1.2,1.6,0.8,0.2,0.2,2011
2275,Travis Elliott,HP,31,16.3,3.0,0.2,0.6,0.2,0.2,2011
2276,Bakari Smith,UMBC,30,18.6,1.6,0.9,0.7,0.0,0.0,2011
2277,Michael Bizoukas,DEP,28,16.0,1.5,1.9,0.8,0.1,0.1,2011
2278,Justin Newton,SFC,28,19.2,2.6,1.6,0.9,0.1,0.1,2011
